10309,GMM00010309
10312,GMM00010312
10315,GME00111430
10321,GMM00010321
10325,GMM00010325
10338,GME00102244
10348,GMM00010348
10356,GMM00010356
10359,GMM00010359
10361,GME00102252
10365,GMM00010365
10368,GMM00010368
10376,GMM00010376
10379,GM000003342
10381,GM000003319
10382,GME00121150
10384,GME00111445
10385,GMM00010385
10393,GM000010393
10396,GMM00010396
10400,GME00102268
10410,GMM00010410
10418,GMM00010418
10424,GMM00010424
10427,GME00111457
10430,GME00121078
10433,GMM00010433
10435,GMM00010435
10438,GME00102276
10442,GMM00010442
10444,GMM00010444
10449,GMM00010449
10452,GMM00010452
10453,GME00114621
10454,GMM00010454
10458,GMM00010458
10460,GMM00010460
10466,GM000003218
10469,GME00102292
10471,GMM00010471
10474,GMM00010474
10480,GMM00010480
10486,GM000003244
10488,GMM00010488
10490,GMM00010490
10496,GME00121258
10499,GME00102308
10501,GME00102316
10505,GME00120958
10506,GME00102324
10513,GME00121042
10519,GMM00010519
10526,GMM00010526
10532,GME00120982
10542,GMM00010542
10544,GME00121174
10548,GME00102332
10552,GMM00010552
10554,GME00102340
10557,GMM00010557
10564,GMM00010564
10565,GMM00010565
10567,GME00120970
10569,GMM00010569
10574,GMM00010574
10577,GMM00010577
10578,GME00102348
10579,GMM00010579
10582,GMM00010582
10591,GMM00010591
10609,GM000002277
10615,GMM00010615
10616,GMW00034055
10628,GMM00010628
10635,GMM00010635
10637,GMW00035032
10641,GME00121246
10648,GMM00010648
10655,GME00102356
10658,GMM00010658
10671,GMM00010671
10675,GM000004063
10685,GME00102364
10686,GMM00010686
10688,GME00121186
10704,GMM00010704
10706,GMM00010706
10708,GME00102372
10724,GMM00010724
10727,GM000002698
10729,GMM00010729
10733,GMM00010733
10736,GMM00010736
10738,GM000002716
10739,GME00115771
10742,GME00121126
10752,GMW00034190
10761,GMM00010761
10763,GME00102380
10765,GMM00010765
10775,GMW00034195
10776,GME00121138
10777,GMM00010777
10788,GME00102388
10791,GME00121006
10796,GMM00010796
10803,GMM00010803
10805,GME00121054
10815,GME00120946
10818,GMM00010818
10827,GMM00010827
10836,GME00121162
10838,GMM00010838
10850,GMM00010850
10852,GME00102396
10863,GMM00010863
10865,GM000004199
10875,GMM00010875
10895,GME00121210
10908,GME00120934
10929,GME00102404
10946,GME00102412
10948,GME00121114
10961,GM000004155
10962,GM000010962
10963,GMM00010963
10982,GMM00010982
11012,AU000005010
11028,AUM00011028
11035,AU000005901
11120,AU000011801
11146,AU000015410
11150,AU000006306
11155,AUM00011155
11212,AUM00011212
11231,AUM00011231
11240,AU000016402
11343,AUM00011343
11389,AUM00011389
11406,EZM00011406
11423,EZM00011423
11464,EZ000011464
11487,EZM00011487
11518,EZM00011518
11520,EZM00011520
11603,EZM00011603
11659,EZM00011659
11723,EZM00011723
11782,EZM00011782
11787,EZM00011787
11826,LOM00011826
11858,LOE00105562
11903,LOM00011903
11934,LO000011934
11968,LOE00116344
12120,PL000012120
12160,PLM00012160
12205,PLM00012205
12295,PLM00012295
12330,PLM00012330
12375,PLM00012375
12385,PL000012385
12424,PLM00012424
12497,PLM00012497
12566,PLM00012566
12772,HUM00012772
12843,HUM00012843
12882,HUM00012882
12925,HUM00012925
12942,HU000012942
12982,HUM00012982
13168,RIE00111909
13274,RIE00100818
13363,MJM00013363
13388,RIE00100814
13459,MJM00013459
13461,MJM00013461
13463,MJM00013463
13577,MK000013577
13585,MKE00100915
13588,MKM00013588
13591,MKM00013591
13615,ALM00013615
14008,SIE00105938
14015,SIM00014015
14234,HRM00014234
14236,HR000142360
14445,HRE00105217
14542,BKM00014542
14557,BKM00014557
14648,BKM00014648
14652,BKM00014652
14654,BKM00014654
14657,BKM00014657
15023,ROM00015023
15085,ROM00015085
15090,ROE00108896
15120,ROE00100902
15247,ROM00015247
15260,ROE00108901
15280,ROM00015280
15292,ROE00108890
15310,ROE00108895
15350,ROE00100900
15360,ROM00015360
15420,ROE00108889
15450,ROE00108893
15480,ROE00108892
15502,BUM00015502
15552,BUM00015552
15614,BUM00015614
15730,BUM00015730
16008,ITM00016008
16022,IT000160220
16033,ITM00016033
16045,ITM00016045
16052,ITM00016052
16061,ITM00016061
16064,ITM00016064
16088,ITM00016088
16090,IT000016090
16098,ITM00016098
16110,ITM00016110
16134,IT000016134
16148,ITM00016148
16149,ITM00016149
16153,ITM00016153
16158,ITM00016158
16179,ITM00016179
16206,ITM00016206
16219,ITM00016219
16224,IT000162240
16232,IT000016232
16239,IT000016239
16245,ITM00016245
16252,ITM00016252
16253,ITM00016253
16258,IT000162580
16280,ITM00016280
16310,ITM00016310
16320,IT000016320
16325,ITM00016325
16344,ITM00016344
16360,ITM00016360
16400,ITM00016400
16410,ITM00016410
16420,ITM00016420
16429,ITM00016429
16450,ITM00016450
16459,ITW00033126
16480,ITM00016480
16522,ITM00016522
16546,ITM00016546
16550,IT000016550
16560,IT000016560
16597,MT000016597
16622,GRM00016622
16641,GR000016641
16648,GR000016648
16716,GR000016716
16719,GRM00016719
16723,GR000167230
16726,GRM00016726
16734,GR000016734
16746,GR000167460
16754,GR000016754
17022,TUM00017022
17026,TUM00017026
17030,TUM00017030
17034,TUM00017034
17040,TU000017040
17045,TUM00017045
17050,TUM00017050
17056,TUM00017056
17062,TU000017062
17069,TUM00017069
17070,TUM00017070
17074,TU000017074
17080,TUM00017080
17084,TUM00017084
17086,TUM00017086
17088,TUM00017088
17090,TU000017090
17092,TUM00017092
17096,TUM00017096
17098,TUM00017098
17099,TUM00017099
17112,TUM00017112
17116,TUM00017116
17130,TUM00017130
17140,TUM00017140
17150,TUM00017150
17155,TUM00017155
17160,TUM00017160
17170,TU000017170
17188,TUM00017188
17190,TUM00017190
17193,TUM00017193
17199,TUM00017199
17202,TUM00017202
17203,TUM00017203
17204,TUM00017204
17210,TUM00017210
17220,TUM00017220
17234,TUM00017234
17237,TUM00017237
17240,TU000017240
17244,TUM00017244
17250,TUM00017250
17255,TUM00017255
17260,TUM00017260
17265,TUM00017265
17270,TUM00017270
17280,TUM00017280
17282,TUM00017282
17285,TUM00017285
17292,TUM00017292
17300,TUM00017300
17340,TUM00017340
17350,TUW00033308
17370,TUM00017370
17375,TU000017375
17609,CY000176090
20046,RSM00020046
20049,RSM00020049
20069,RSM00020069
20087,RSM00020087
20107,SV000020107
20274,RSM00020274
20289,RSM00020289
20292,RSM00020292
20353,RSM00020353
20357,RSM00020357
20476,RSM00020476
20594,RSM00020594
20667,RSM00020667
20674,RSM00020674
20744,RSM00020744
20891,RSM00020891
20946,RSM00020946
20967,RSM00020967
20982,RSM00020982
21358,RSM00021358
21432,RSM00021432
21504,RSM00021504
21611,RSM00021611
21636,RSM00021636
21647,RSM00021647
21802,RSM00021802
21824,RSM00021824
21908,RSM00021908
21921,RSM00021921
21931,RSM00021931
21946,RSM00021946
21965,RSM00021965
21982,RSM00021982
22003,RSM00022003
22019,RSM00022019
22028,RSM00022028
22095,RSM00022095
22101,RSM00022101
22106,RSM00022106
22113,RSM00022113
22119,RSM00022119
22127,RSM00022127
22140,RSM00022140
22165,RSM00022165
22204,RSM00022204
22212,RSM00022212
22213,RSM00022213
22217,RSM00022217
22235,RSM00022235
22249,RSM00022249
22269,RSM00022269
22271,RSM00022271
22282,RSM00022282
22292,RSM00022292
22312,RSM00022312
22318,RSM00022318
22324,RSM00022324
22349,RSM00022349
22355,RSM00022355
22365,RSM00022365
22383,RSM00022383
22408,RSM00022408
22422,RSM00022422
22438,RSM00022438
22446,RSM00022446
22452,RSM00022452
22471,RSM00022471
22499,RSM00022499
22511,RSM00022511
22518,RSM00022518
22520,RSM00022520
22522,RSM00022522
22525,RSM00022525
22529,RSM00022529
22541,RSM00022541
22550,RSM00022550
22551,RSM00022551
22559,RSM00022559
22563,RSM00022563
22573,RSM00022573
22583,RSM00022583
22602,RSM00022602
22619,RSM00022619
22621,RSM00022621
22641,RSM00022641
22648,RSM00022648
22656,RSM00022656
22676,RSM00022676
22686,RSM00022686
22695,RSM00022695
22707,RSM00022707
22721,RSM00022721
22723,RSM00022723
22727,RSM00022727
22738,RSM00022738
22762,RSM00022762
22768,RSM00022768
22778,RSM00022778
22798,RSM00022798
22802,RSM00022802
22816,RSM00022816
22820,RSM00022820
22831,RSM00022831
22833,RSM00022833
22837,RSM00022837
22845,RSM00022845
22854,RSM00022854
22867,RSM00022867
22887,RSM00022887
22892,RSM00022892
22907,RSM00022907
22912,RSM00022912
22913,RSM00022913
22915,RSM00022915
22917,RSM00022917
22925,RSM00022925
22939,RSM00022939
22954,RSM00022954
22981,RSM00022981
22996,RSM00022996
23022,RSM00023022
23032,RSM00023032
23058,RSM00023058
23074,RSM00023074
23114,RSM00023114
23146,RSM00023146
23205,RSM00023205
23207,RSM00023207
23219,RSM00023219
23220,RSM00023220
23226,RSM00023226
23242,RSM00023242
23256,RSM00023256
23274,RSM00023274
23305,RSM00023305
23324,RSM00023324
23330,RSM00023330
23331,RSM00023331
23345,RSM00023345
23365,RSM00023365
23383,RSM00023383
23405,RSM00023405
23412,RSM00023412
23418,RSM00023418
23426,RSM00023426
23445,RSM00023445
23463,RSM00023463
23472,RSM00023472
23514,RSM00023514
23518,RSM00023518
23527,RSM00023527
23552,RSM00023552
23589,RSM00023589
23606,RSM00023606
23625,RSM00023625
23631,RSM00023631
23656,RSM00023656
23662,RSM00023662
23678,RSM00023678
23701,RSM00023701
23711,RSM00023711
23724,RSM00023724
23734,RSM00023734
23803,RSM00023803
23804,RSM00023804
23813,RSM00023813
23847,RSM00023847
23849,RSM00023849
23867,RSM00023867
23884,RSM00023884
23891,RSM00023891
23904,RSM00023904
23909,RSM00023909
23914,RSM00023914
23921,RSM00023921
23929,RSM00023929
23933,RSM00023933
23946,RSM00023946
23955,RSM00023955
23966,RSM00023966
23973,RSM00023973
23975,RSM00023975
23982,RSM00023982
23986,RSM00023986
23987,RSM00023987
24076,RSM00024076
24105,RSM00024105
24125,RSM00024125
24136,RSM00024136
24143,RSM00024143
24197,RSM00024197
24266,RSM00024266
24329,RSM00024329
24343,RSM00024343
24371,RSM00024371
24382,RSM00024382
24477,RSM00024477
24507,RSM00024507
24538,RSM00024538
24585,RSM00024585
24598,RSM00024598
24606,RSM00024606
24639,RSM00024639
24641,RSM00024641
24643,RSM00024643
24652,RSM00024652
24656,RSM00024656
24661,RSM00024661
24671,RSM00024671
24678,RSM00024678
24679,RSM00024679
24688,RSM00024688
24713,RSM00024713
24724,RSM00024724
24725,RSM00024725
24726,RSM00024726
24738,RSM00024738
24763,RSM00024763
24768,RSM00024768
24790,RSM00024790
24802,RSM00024802
24817,RSM00024817
24856,RSM00024856
24891,RSM00024891
24908,RSM00024908
24918,RSM00024918
24923,RSM00024923
24933,RSM00024933
24944,RSM00024944
24951,RSM00024951
24959,RSM00024959
24962,RSM00024962
24966,RSM00024966
24967,RSM00024967
24982,RSM00024982
24988,RSM00024988
25034,RSM00025034
25042,RSM00025042
25062,RSM00025062
25123,RSM00025123
25138,RSM00025138
25173,RSM00025173
25206,RSM00025206
25248,RSM00025248
25282,RSM00025282
25325,RSM00025325
25356,RSM00025356
25372,RSM00025372
25378,RSM00025378
25392,RSM00025392
25399,RSM00025399
25400,RSM00025400
25428,RSM00025428
25503,RSM00025503
25538,RSM00025538
25551,RSM00025551
25563,RSM00025563
25594,RSM00025594
25621,RSM00025621
25656,RSM00025656
25677,RSM00025677
25703,RSM00025703
25705,RSM00025705
25715,RSM00025715
25745,RSM00025745
25767,RSM00025767
25777,RSM00025777
25821,RSM00025821
25822,RSM00025822
25902,RSM00025902
25913,RSM00025913
25916,RSM00025916
25922,RSM00025922
25927,RSM00025927
25932,RSM00025932
25954,RSM00025954
25956,RSM00025956
26027,EN000026027
26029,EN000026029
26034,EN000026034
26038,EN000026038
26045,EN000026045
26046,EN000026046
26057,EN000026057
26059,RSM00026059
26063,RSM00026063
26069,RSM00026069
26072,RSM00026072
26078,RSM00026078
26092,RSM00026092
26094,RSM00026094
26099,RSM00026099
26115,EN000026115
26116,EN000026116
26124,EN000026120
26128,EN000026128
26134,EN000026134
26135,EN000026135
26141,EN000026141
26144,EN000026144
26145,EN000026145
26157,RSM00026157
26167,RSM00026167
26179,RSM00026179
26196,RSM00026196
26214,ENE00100914
26215,EN000026215
26218,LG000026218
26226,EN000026226
26227,LG000026227
26229,EN000026229
26231,EN000026231
26233,EN000026214
26238,LG000026238
26242,EN000026242
26247,LG000026247
26249,EN000026249
26258,RSM00026258
26264,RSM00026264
26268,RSM00026268
26275,RSM00026275
26283,RSM00026283
26285,RSM00026285
26289,RSM00026289
26291,RSM00026291
26298,RSM00026298
26313,LG000026313
26314,LG000026314
26318,LG000026318
26324,LG000026324
26326,LG000026326
26335,LG000026335
26339,LG000026339
26346,LG000026346
26348,LG000026348
26359,RSM00026359
26378,RSM00026378
26381,RSM00026381
26389,RSM00026389
26393,RSM00026393
26403,LG000026403
26406,LG000026406
26416,LG000026416
26422,LG000026422
26424,LG000026424
26425,LG000026425
26429,LG000026429
26435,LG000026435
26436,LG000026436
26446,LG000026446
26477,RSM00026477
26479,RSM00026479
26498,RSM00026498
26499,RSM00026499
26502,LH000026502
26503,LG000026503
26509,LH000026509
26515,LH000026515
26518,LH000026518
26524,LH000026524
26529,LH000026529
26531,LH000026531
26544,LG000026544
26547,LH000026547
26551,LG000026551
26554,BOM00026554
26585,RSM00026585
26600,LH000026600
26603,LH000026603
26615,LH000026615
26620,LH000026620
26621,LH000026621
26629,LH000026629
26633,LH000026633
26634,LH000026634
26643,BOM00026643
26645,BOM00026645
26653,BOM00026653
26657,BOM00026657
26659,BOM00026659
26666,BOM00026666
26668,BOM00026668
26695,RSM00026695
26702,RSM00026702
26713,LH000026713
26728,LH000026728
26730,LH000026730
26737,LH000026737
26745,BOM00026745
26759,BOM00026759
26763,BOM00026763
26774,BOM00026774
26781,RSM00026781
26795,RSM00026795
26825,BOM00026825
26832,BOM00026832
26836,BOM00026836
26846,BOM00026846
26850,BOM00026850
26853,BOM00026853
26855,BOM00026855
26863,BOM00026863
26864,BOM00026864
26878,BOM00026878
26882,RSM00026882
26887,BOM00026887
26894,RSM00026894
26898,RSM00026898
26923,BOM00026923
26938,BOM00026938
26941,BOM00026941
26951,BOM00026951
26961,BOM00026961
26966,BOM00026966
26974,BOM00026974
26976,RSM00026976
26997,RSM00026997
27008,RSM00027008
27026,RSM00027026
27037,RSM00027037
27051,RSM00027051
27066,RSM00027066
27083,RSM00027083
27097,RSM00027097
27108,RSM00027108
27113,RSM00027113
27164,RSM00027164
27199,RSM00027199
27208,RSM00027208
27217,RSM00027217
27225,RSM00027225
27242,RSM00027242
27243,RSM00027243
27252,RSM00027252
27271,RSM00027271
27277,RSM00027277
27281,RSM00027281
27283,RSM00027283
27296,RSM00027296
27316,RSM00027316
27321,RSM00027321
27329,RSM00027329
27331,RSM00027331
27333,RSM00027333
27346,RSM00027346
27347,RSM00027347
27355,RSM00027355
27369,RSM00027369
27373,RSM00027373
27393,RSM00027393
27402,RSM00027402
27412,RSM00027412
27417,RSM00027417
27428,RSM00027428
27441,RSM00027441
27453,RSM00027453
27459,RSM00027459
27462,RSM00027462
27479,RSM00027479
27480,RSM00027480
27485,RSM00027485
27491,RSM00027491
27502,RSM00027502
27507,RSM00027507
27509,RSM00027509
27511,RSM00027511
27523,RSM00027523
27532,RSM00027532
27539,RSM00027539
27549,RSM00027549
27577,RSM00027577
27581,RSM00027581
27587,RSM00027587
27595,RSM00027595
27606,RSM00027606
27611,RSM00027611
27612,RSM00027612
27618,RSM00027618
27625,RSM00027625
27627,RSM00027627
27643,RSM00027643
27648,RSM00027648
27653,RSM00027653
27665,RSM00027665
27675,RSM00027675
27679,RSM00027679
27697,RSM00027697
27703,RSM00027703
27707,RSM00027707
27719,RSM00027719
27729,RSM00027729
27730,RSM00027730
27736,RSM00027736
27745,RSM00027745
27752,RSM00027752
27758,RSM00027758
27760,RSM00027760
27776,RSM00027776
27786,RSM00027786
27799,RSM00027799
27817,RSM00027817
27821,RSM00027821
27823,RSM00027823
27835,RSM00027835
27848,RSM00027848
27853,RSM00027853
27857,RSM00027857
27858,RSM00027858
27872,RSM00027872
27894,RSM00027894
27906,RSM00027906
27921,RSM00027921
27928,RSM00027928
27930,RSM00027930
27935,RSM00027935
27947,RSM00027947
27957,RSM00027957
27962,RSM00027962
27983,RSM00027983
27995,RSM00027995
28009,RSM00028009
28026,RSM00028026
28028,RSM00028028
28033,RSM00028033
28044,RSM00028044
28049,RSM00028049
28064,RSM00028064
28076,RSM00028076
28116,RSM00028116
28128,RSM00028128
28138,RSM00028138
28144,RSM00028144
28202,RSM00028202
28214,RSM00028214
28216,RSM00028216
28224,RSM00028224
28225,RSM00028225
28234,RSM00028234
28238,RSM00028238
28240,RSM00028240
28248,RSM00028248
28255,RSM00028255
28264,RSM00028264
28275,RSM00028275
28302,RSM00028302
28307,RSM00028307
28319,RSM00028319
28321,RSM00028321
28326,RSM00028326
28334,RSM00028334
28346,RSM00028346
28359,RSM00028359
28367,RSM00028367
28382,RSM00028382
28383,RSM00028383
28409,RSM00028409
28411,RSM00028411
28418,RSM00028418
28419,RSM00028419
28428,RSM00028428
28434,RSM00028434
28440,RSM00028440
28445,RSM00028445
28449,RSM00028449
28451,RSM00028451
28455,RSM00028455
28456,RSM00028456
28465,RSM00028465
28481,RSM00028481
28491,RSM00028491
28493,RSM00028493
28498,RSM00028498
28502,RSM00028502
28506,RSM00028506
28517,RSM00028517
28522,RSM00028522
28533,RSM00028533
28537,RSM00028537
28541,RSM00028541
28552,RSM00028552
28561,RSM00028561
28573,RSM00028573
28586,RSM00028586
28588,RSM00028588
28593,RSM00028593
28598,RSM00028598
28601,RSM00028601
28611,RSM00028611
28615,RSM00028615
28621,RSM00028621
28624,RSM00028624
28629,RSM00028629
28630,RSM00028630
28637,RSM00028637
28642,RSM00028642
28655,RSM00028655
28659,RSM00028659
28661,RSM00028661
28666,RSM00028666
28668,RSM00028668
28676,KZ000028676
28687,KZ000028687
28688,RSM00028688
28696,RSM00028696
28698,RSM00028698
28704,RSM00028704
28705,RSM00028705
28710,RSM00028710
28711,RSM00028711
28712,RSM00028712
28719,RSM00028719
28722,RSM00028722
28741,RSM00028741
28748,RSM00028748
28756,RSM00028756
28766,KZ000028766
28785,KZ000028785
28786,RSM00028786
28797,RSM00028797
28799,RSM00028799
28801,RSM00028801
28806,RSM00028806
28823,RSM00028823
28825,RSM00028825
28831,RSM00028831
28833,RSM00028833
28838,RSM00028838
28867,KZ000028867
28873,KZ000028873
28877,KZ000028877
28879,KZ000028879
28886,KZ000028886
28895,RSM00028895
28900,RSM00028900
28908,RSM00028908
28909,RSM00028909
28916,RSM00028916
28925,RSM00028925
28941,RSM00028941
28952,KZ000028952
28957,KZ000028957
28966,KZ000028966
28967,KZ000028967
28978,KZ000028978
28984,KZ000028984
28986,KZ000028986
28993,KZ000028993
29023,RSM00029023
29068,RSM00029068
29103,RSM00029103
29111,RSM00029111
29122,RSM00029122
29128,RSM00029128
29209,RSM00029209
29231,RSM00029231
29253,RSM00029253
29263,RSM00029263
29274,RSM00029274
29282,RSM00029282
29289,RSM00029289
29313,RSM00029313
29328,RSM00029328
29348,RSM00029348
29363,RSM00029363
29379,RSM00029379
29393,RSM00029393
29405,RSM00029405
29418,RSM00029418
29430,RSM00029430
29456,RSM00029456
29464,RSM00029464
29467,RSM00029467
29471,RSM00029471
29477,RSM00029477
29481,RSM00029481
29498,RSM00029498
29524,RSM00029524
29532,RSM00029532
29539,RSM00029539
29541,RSM00029541
29551,RSM00029551
29552,RSM00029552
29553,RSM00029553
29557,RSM00029557
29562,RSM00029562
29563,RSM00029563
29570,RSM00029570
29572,RSM00029572
29576,RSM00029576
29581,RSM00029581
29587,RSM00029587
29594,RSM00029594
29602,RSM00029602
29605,RSM00029605
29612,RSM00029612
29613,RSM00029613
29625,RSM00029625
29626,RSM00029626
29631,RSM00029631
29632,RSM00029632
29634,RSM00029634
29636,RSM00029636
29638,RSM00029638
29642,RSM00029642
29645,RSM00029645
29649,RSM00029649
29653,RSM00029653
29654,RSM00029654
29662,RSM00029662
29664,RSM00029664
29675,RSM00029675
29676,RSM00029676
29698,RSM00029698
29706,RSM00029706
29712,RSM00029712
29724,RSM00029724
29726,RSM00029726
29735,RSM00029735
29736,RSM00029736
29752,RSM00029752
29756,RSM00029756
29759,RSM00029759
29766,RSM00029766
29789,RSM00029789
29802,KZ000029802
29807,KZ000029807
29813,RSM00029813
29814,RSM00029814
29816,RSM00029816
29822,RSM00029822
29827,RSM00029827
29832,RSM00029832
29838,RSM00029838
29846,RSM00029846
29848,RSM00029848
29849,RSM00029849
29858,RSM00029858
29862,RSM00029862
29864,RSM00029864
29866,RSM00029866
29869,RSM00029869
29892,RSM00029892
29894,RSM00029894
29915,RSM00029915
29923,RSM00029923
29937,RSM00029937
29939,RSM00029939
29946,RSM00029946
29956,RSM00029956
29962,RSM00029962
29974,RSM00029974
29999,RSM00029999
30028,RSM00030028
30054,RSM00030054
30089,RSM00030089
30102,RSM00030102
30117,RSM00030117
30138,RSM00030138
30142,RSM00030142
30151,RSM00030151
30157,RSM00030157
30219,RSM00030219
30229,RSM00030229
